-0.0097600000	0.1960000000
-0.0097580000	0.1960000000
-0.0097560000	0.1980000000
-0.0097540000	0.1960000000
-0.0097520000	0.1940000000
-0.0097500000	0.1960000000
-0.0097480000	0.1960000000
-0.0097460000	0.1960000000
-0.0097440000	0.1960000000
-0.0097420000	0.1960000000
-0.0097400000	0.1980000000
-0.0097380000	0.1960000000
-0.0097360000	0.1960000000
-0.0097340000	0.1980000000
-0.0097320000	0.1960000000
-0.0097300000	0.1960000000
-0.0097280000	0.1960000000
-0.0097260000	0.1960000000
-0.0097240000	0.1960000000
-0.0097220000	0.1960000000
-0.0097200000	0.1940000000
-0.0097180000	0.1940000000
-0.0097160000	0.1920000000
-0.0097140000	0.1940000000
-0.0097120000	0.1940000000
-0.0097100000	0.1940000000
-0.0097080000	0.1980000000
-0.0097060000	0.1960000000
-0.0097040000	0.1960000000
-0.0097020000	0.1940000000
-0.0097000000	0.1960000000
-0.0096980000	0.1940000000
-0.0096960000	0.1960000000
-0.0096940000	0.1960000000
-0.0096920000	0.1940000000
-0.0096900000	0.1960000000
-0.0096880000	0.1960000000
-0.0096860000	0.1960000000
-0.0096840000	0.1940000000
-0.0096820000	0.1960000000
-0.0096800000	0.1960000000
-0.0096780000	0.1940000000
-0.0096760000	0.1940000000
-0.0096740000	0.1920000000
-0.0096720000	0.1940000000
-0.0096700000	0.1940000000
-0.0096680000	0.1960000000
-0.0096660000	0.1960000000
-0.0096640000	0.1940000000
-0.0096620000	0.1960000000
-0.0096600000	0.1960000000
-0.0096580000	0.1960000000
-0.0096560000	0.1960000000
-0.0096540000	0.1960000000
-0.0096520000	0.1960000000
-0.0096500000	0.1940000000
-0.0096480000	0.1940000000
-0.0096460000	0.1940000000
-0.0096440000	0.1940000000
-0.0096420000	0.1940000000
-0.0096400000	0.1960000000
-0.0096380000	0.1940000000
-0.0096360000	0.1960000000
-0.0096340000	0.1940000000
-0.0096320000	0.1940000000
-0.0096300000	0.1960000000
-0.0096280000	0.1960000000
-0.0096260000	0.1960000000
-0.0096240000	0.1960000000
-0.0096220000	0.1960000000
-0.0096200000	0.1940000000
-0.0096180000	0.1940000000
-0.0096160000	0.1960000000
-0.0096140000	0.1940000000
-0.0096120000	0.1940000000
-0.0096100000	0.1940000000
-0.0096080000	0.1940000000
-0.0096060000	0.1940000000
-0.0096040000	0.1940000000
-0.0096020000	0.1960000000
-0.0096000000	0.1940000000
-0.0095980000	0.1920000000
-0.0095960000	0.1940000000
-0.0095940000	0.1920000000
-0.0095920000	0.1960000000
-0.0095900000	0.1960000000
-0.0095880000	0.1960000000
-0.0095860000	0.1940000000
-0.0095840000	0.1940000000
-0.0095820000	0.1940000000
-0.0095800000	0.1960000000
-0.0095780000	0.1960000000
-0.0095760000	0.1960000000
-0.0095740000	0.1940000000
-0.0095720000	0.1940000000
-0.0095700000	0.1940000000
-0.0095680000	0.1940000000
-0.0095660000	0.1940000000
-0.0095640000	0.1940000000
-0.0095620000	0.1940000000
-0.0095600000	0.1940000000
-0.0095580000	0.1960000000
-0.0095560000	0.1940000000
-0.0095540000	0.1940000000
-0.0095520000	0.1940000000
-0.0095500000	0.1940000000
-0.0095480000	0.1920000000
-0.0095460000	0.1960000000
-0.0095440000	0.1940000000
-0.0095420000	0.1960000000
-0.0095400000	0.1940000000
-0.0095380000	0.1920000000
-0.0095360000	0.1940000000
-0.0095340000	0.1940000000
-0.0095320000	0.1940000000
-0.0095300000	0.1960000000
-0.0095280000	0.1960000000
-0.0095260000	0.1940000000
-0.0095240000	0.1940000000
-0.0095220000	0.1940000000
-0.0095200000	0.1940000000
-0.0095180000	0.1940000000
-0.0095160000	0.1940000000
-0.0095140000	0.1960000000
-0.0095120000	0.1940000000
-0.0095100000	0.1960000000
-0.0095080000	0.1920000000
-0.0095060000	0.1940000000
-0.0095040000	0.1960000000
-0.0095020000	0.1940000000
-0.0095000000	0.1960000000
-0.0094980000	0.1940000000
-0.0094960000	0.1960000000
-0.0094940000	0.1920000000
-0.0094920000	0.1940000000
-0.0094900000	0.1940000000
-0.0094880000	0.1960000000
-0.0094860000	0.1960000000
-0.0094840000	0.1940000000
-0.0094820000	0.1940000000
-0.0094800000	0.1920000000
-0.0094780000	0.1940000000
-0.0094760000	0.1940000000
-0.0094740000	0.1940000000
-0.0094720000	0.1940000000
-0.0094700000	0.1940000000
-0.0094680000	0.1920000000
-0.0094660000	0.1920000000
-0.0094640000	0.1940000000
-0.0094620000	0.1920000000
-0.0094600000	0.1940000000
-0.0094580000	0.1940000000
-0.0094560000	0.1960000000
-0.0094540000	0.1940000000
-0.0094520000	0.1920000000
-0.0094500000	0.1920000000
-0.0094480000	0.1960000000
-0.0094460000	0.1920000000
-0.0094440000	0.1940000000
-0.0094420000	0.1940000000
-0.0094400000	0.1940000000
-0.0094380000	0.1940000000
-0.0094360000	0.1940000000
-0.0094340000	0.1940000000
-0.0094320000	0.1940000000
-0.0094300000	0.1940000000
-0.0094280000	0.1940000000
-0.0094260000	0.1940000000
-0.0094240000	0.1920000000
-0.0094220000	0.1940000000
-0.0094200000	0.1940000000
-0.0094180000	0.1940000000
-0.0094160000	0.1940000000
-0.0094140000	0.1920000000
-0.0094120000	0.1920000000
-0.0094100000	0.1940000000
-0.0094080000	0.1940000000
-0.0094060000	0.1940000000
-0.0094040000	0.1940000000
-0.0094020000	0.1940000000
-0.0094000000	0.1960000000
-0.0093980000	0.1940000000
-0.0093960000	0.1940000000
-0.0093940000	0.1960000000
-0.0093920000	0.1960000000
-0.0093900000	0.1940000000
-0.0093880000	0.1940000000
-0.0093860000	0.1960000000
-0.0093840000	0.1940000000
-0.0093820000	0.1940000000
-0.0093800000	0.1940000000
-0.0093780000	0.1920000000
-0.0093760000	0.1920000000
-0.0093740000	0.1920000000
-0.0093720000	0.1920000000
-0.0093700000	0.1940000000
-0.0093680000	0.1940000000
-0.0093660000	0.1920000000
-0.0093640000	0.1940000000
-0.0093620000	0.1940000000
-0.0093600000	0.1940000000
-0.0093580000	0.1940000000
-0.0093560000	0.1920000000
-0.0093540000	0.1920000000
-0.0093520000	0.1940000000
-0.0093500000	0.1940000000
-0.0093480000	0.1920000000
-0.0093460000	0.1940000000
-0.0093440000	0.1940000000
-0.0093420000	0.1960000000
-0.0093400000	0.1940000000
-0.0093380000	0.1940000000
-0.0093360000	0.1960000000
-0.0093340000	0.1940000000
-0.0093320000	0.1940000000
-0.0093300000	0.1940000000
-0.0093280000	0.1940000000
-0.0093260000	0.1920000000
-0.0093240000	0.1940000000
-0.0093220000	0.1940000000
-0.0093200000	0.1920000000
-0.0093180000	0.1920000000
-0.0093160000	0.1940000000
-0.0093140000	0.1920000000
-0.0093120000	0.1940000000
-0.0093100000	0.1940000000
-0.0093080000	0.1940000000
-0.0093060000	0.1940000000
-0.0093040000	0.1920000000
-0.0093020000	0.1940000000
-0.0093000000	0.1940000000
-0.0092980000	0.1920000000
-0.0092960000	0.1960000000
-0.0092940000	0.1920000000
-0.0092920000	0.1940000000
-0.0092900000	0.1920000000
-0.0092880000	0.1920000000
-0.0092860000	0.1940000000
-0.0092840000	0.1920000000
-0.0092820000	0.1920000000
-0.0092800000	0.1920000000
-0.0092780000	0.1920000000
-0.0092760000	0.1940000000
-0.0092740000	0.1920000000
-0.0092720000	0.1920000000
-0.0092700000	0.1940000000
-0.0092680000	0.1920000000
-0.0092660000	0.1940000000
-0.0092640000	0.1920000000
-0.0092620000	0.1940000000
-0.0092600000	0.1940000000
-0.0092580000	0.1920000000
-0.0092560000	0.1940000000
-0.0092540000	0.1920000000
-0.0092520000	0.1920000000
-0.0092500000	0.1920000000
-0.0092480000	0.1920000000
-0.0092460000	0.1920000000
-0.0092440000	0.1920000000
-0.0092420000	0.1920000000
-0.0092400000	0.1920000000
-0.0092380000	0.1920000000
-0.0092360000	0.1940000000
-0.0092340000	0.1920000000
-0.0092320000	0.1920000000
-0.0092300000	0.1940000000
-0.0092280000	0.1920000000
-0.0092260000	0.1940000000
-0.0092240000	0.1920000000
-0.0092220000	0.1940000000
-0.0092200000	0.1920000000
-0.0092180000	0.1940000000
-0.0092160000	0.1920000000
-0.0092140000	0.1920000000
-0.0092120000	0.1920000000
-0.0092100000	0.1920000000
-0.0092080000	0.1920000000
-0.0092060000	0.1920000000
-0.0092040000	0.1920000000
-0.0092020000	0.1920000000
-0.0092000000	0.1920000000
-0.0091980000	0.1940000000
-0.0091960000	0.1920000000
-0.0091940000	0.1960000000
-0.0091920000	0.1920000000
-0.0091900000	0.1940000000
-0.0091880000	0.1920000000
-0.0091860000	0.1920000000
-0.0091840000	0.1920000000
-0.0091820000	0.1940000000
-0.0091800000	0.1920000000
-0.0091780000	0.1920000000
-0.0091760000	0.1920000000
-0.0091740000	0.1920000000
-0.0091720000	0.1940000000
-0.0091700000	0.1920000000
-0.0091680000	0.1940000000
-0.0091660000	0.1940000000
-0.0091640000	0.1940000000
-0.0091620000	0.1920000000
-0.0091600000	0.1920000000
-0.0091580000	0.1920000000
-0.0091560000	0.1940000000
-0.0091540000	0.1920000000
-0.0091520000	0.1940000000
-0.0091500000	0.1920000000
-0.0091480000	0.1920000000
-0.0091460000	0.1940000000
-0.0091440000	0.1900000000
-0.0091420000	0.1920000000
-0.0091400000	0.1920000000
-0.0091380000	0.1940000000
-0.0091360000	0.1920000000
-0.0091340000	0.1920000000
-0.0091320000	0.1940000000
-0.0091300000	0.1920000000
-0.0091280000	0.1940000000
-0.0091260000	0.1940000000
-0.0091240000	0.1920000000
-0.0091220000	0.1920000000
-0.0091200000	0.1920000000
-0.0091180000	0.1920000000
-0.0091160000	0.1940000000
-0.0091140000	0.1940000000
-0.0091120000	0.1920000000
-0.0091100000	0.1920000000
-0.0091080000	0.1940000000
-0.0091060000	0.1920000000
-0.0091040000	0.1940000000
-0.0091020000	0.1920000000
-0.0091000000	0.1920000000
-0.0090980000	0.1900000000
-0.0090960000	0.1920000000
-0.0090940000	0.1920000000
-0.0090920000	0.1920000000
-0.0090900000	0.1920000000
-0.0090880000	0.1920000000
-0.0090860000	0.1920000000
-0.0090840000	0.1920000000
-0.0090820000	0.1940000000
-0.0090800000	0.1920000000
-0.0090780000	0.1900000000
-0.0090760000	0.1920000000
-0.0090740000	0.1920000000
-0.0090720000	0.1920000000
-0.0090700000	0.1920000000
-0.0090680000	0.1940000000
-0.0090660000	0.1900000000
-0.0090640000	0.1920000000
-0.0090620000	0.1920000000
-0.0090600000	0.1920000000
-0.0090580000	0.1920000000
-0.0090560000	0.1920000000
-0.0090540000	0.1940000000
